neutral_mturk,negative_mturk,positive_mturk,total,agree_mturk,sent_m,sent_c,sent_g,sent_l,neutral_sent,pos_sent,neg_sent,agree_sent,neutral_stan,pos_stan,neg_stan,agree_stan,stance_m,stance_c,stance_g,stance_l,agree_stance,stance_epfl,id_tweets,sentiment_gpt,explanation,prompt,tweet_id
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,8,positive,he user expresses hope or anticipation towards a vaccine and suggests using blockchain technology to make sure the recent vaccination blunder will only be a thing of the past.,6,1346496432530976800
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,8,positive,"he user expresses hope that blockchain technology could be used to ensure that a vaccine blunder does not occur in the future, indicating a positive sentiment towards vaccination.",7,1346496432530976800
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,0,25,1,neutral,neutral,neutral,negative,0,neutral,8,positive,"he user is suggesting the use of blockchain technology for the healthcare sector for the purpose of avoiding the recent vaccine blunder, expressing hope that the blunder will no longer be an issue.",8,1346496432530976800
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,404,negative,,0,953994598229184500
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,404,negative," The user questions the efficacy of live vaccines in preventing the infection of others, implying a lack of confidence in the safety of vaccines.",1,953994598229184500
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,404,negative,he user is expressing doubt and concern over how live virus vaccines are administered and if they could lead to further spread of the virus.,3,953994598229184500
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,404,negative,,40,953994598229184500
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,404,negative,"he user is questioning the safety of live vaccines, suggesting they might infect others. This indicates a negative sentiment towards vaccination.",41,953994598229184500
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,404,negative,"he user seems to express a concern or doubt about the safety of live vaccines, suggesting that people who receive them could potentially infect others. This portrays a negative sentiment towards vaccines.",45,953994598229184500
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,404,neutral,"The user is expressing a sentiment of caution and enquiring into the possible implications of receiving a live vaccine, but is not expressing an opinion either for or against vaccination.",4,953994598229184500
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,404,negative,"he user expresses doubt about the safety of vaccines, questioning if the use of live vaccines should be accompanied by a two-week quarantine to avoid the spread of the virus.",5,953994598229184500
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,404,negative,"he user expresses skepticism towards the potential effectiveness of live vaccines, suggesting that people should stay home for two weeks in order to prevent infecting others.",6,953994598229184500
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,404,negative,"he user expresses doubt about the efficacy of live vaccines and suggests that people should stay home for two weeks to avoid infecting others, which implies that the user does not view live vaccines positively.",7,953994598229184500
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,404,neutral,e user is asking a question and not expressing any particular sentiment towards vaccination.,8,953994598229184500
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,594,positive,,0,1385866337239568400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,594,neutral,"This tweet does not express either positive or negative sentiment regarding vaccination, as it simply presents factual information about vaccine production and development.",1,1385866337239568400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,594,neutral,"e tweet does not express a sentiment regarding vaccination, but instead provides factual information.",3,1385866337239568400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,594,neutral,,40,1385866337239568400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,594,neutral,"e user is merely sharing information about the production of remdesivir, partnership with a vaccine giant, and the WHO's statement on vaccine development. There's no personal sentiment or opinion about vaccination expressed in the tweet.",41,1385866337239568400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,594,neutral,"e tweet is providing an update on the production of remdesivir, partnerships for vaccine production and WHO's statement on vaccine development. This presents factual information without expressing a personal sentiment toward vaccines.",45,1385866337239568400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,594,neutral,"is tweet is simply stating the news and providing updates, without expressing an opinion on the vaccine.",4,1385866337239568400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,594,neutral,"is tweet does not express any sentiment regarding vaccination, but simply provides factual information about the current state of the COVID-19 vaccine development.",5,1385866337239568400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,594,neutral,"is tweet does not express any sentiment regarding vaccination, but rather provides factual information about updates on coronavirus treatments and vaccine development.",6,1385866337239568400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,594,neutral,"The tweet does not express a sentiment either way regarding the vaccine, as it simply reports news relating to different organizations involved in the development of the vaccine and updates on the progress of the vaccine.",7,1385866337239568400
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,594,neutral,"e tweet contains no opinion about the vaccine, only news about ongoing work related to its production and development.",8,1385866337239568400
1,1,9,11,positive,neutral,negative,neutral,negative,50,0,50,0,50,25,25,0,neutral,positive,neutral,negative,0,neutral,451,negative,,0,140844390424508e4
1,1,9,11,positive,neutral,negative,neutral,negative,50,0,50,0,50,25,25,0,neutral,positive,neutral,negative,0,neutral,451,negative," The tweet expresses dissatisfaction with the current state of affairs in terms of vaccine availability and protection for healthcare workers, suggesting that the situation is not satisfactory.",1,140844390424508e4
1,1,9,11,positive,neutral,negative,neutral,negative,50,0,50,0,50,25,25,0,neutral,positive,neutral,negative,0,neutral,451,negative,he tweet expresses a sentiment of disbelief and confusion at the actions of the government and medical professionals regarding the race for a vaccine and suggests that they are not taking the necessary precautions to ensure safety.,3,140844390424508e4
1,1,9,11,positive,neutral,negative,neutral,negative,50,0,50,0,50,25,25,0,neutral,positive,neutral,negative,0,neutral,451,negative,,40,140844390424508e4
1,1,9,11,positive,neutral,negative,neutral,negative,50,0,50,0,50,25,25,0,neutral,positive,neutral,negative,0,neutral,451,negative,"he user expresses dissatisfaction and disappointment with the perceived ignorance and lack of proper response to the vaccine development by their country, indicating a negative sentiment towards vaccination in their context. They also express concern over the safety of doctors in their country, which further demonstrates their negative sentiment.",41,140844390424508e4
1,1,9,11,positive,neutral,negative,neutral,negative,50,0,50,0,50,25,25,0,neutral,positive,neutral,negative,0,neutral,451,negative,"he user is expressing their dissatisfaction and criticizing the government's approach towards the vaccine. They are angry about doctors not receiving proper means of protection and instead are being given Quran books. There is a clear negative sentiment towards the handling of the situation, which includes the approach towards vaccines.",45,140844390424508e4
1,1,9,11,positive,neutral,negative,neutral,negative,50,0,50,0,50,25,25,0,neutral,positive,neutral,negative,0,neutral,451,negative,"he user expresses disbelief that countries would be offering a cure for Covid-19 based on ""chemma"" and suggests that doctors who are asking for more protection are being given Quran books instead. Both of these statements are negative and show a lack of trust in the current methods of treating or preventing Covid-19.",4,140844390424508e4
1,1,9,11,positive,neutral,negative,neutral,negative,50,0,50,0,50,25,25,0,neutral,positive,neutral,negative,0,neutral,451,negative,he user expresses disagreement with countries racing for a vaccine and expresses frustration that doctors' demands for protective measures have been met with Quran books.,5,140844390424508e4
1,1,9,11,positive,neutral,negative,neutral,negative,50,0,50,0,50,25,25,0,neutral,positive,neutral,negative,0,neutral,451,negative,he user expresses discontent and disagreement with the government's decision to provide Quran books to doctors instead of adequate protection measures when countries are racing to develop a vaccine for COVID-19.,6,140844390424508e4
1,1,9,11,positive,neutral,negative,neutral,negative,50,0,50,0,50,25,25,0,neutral,positive,neutral,negative,0,neutral,451,negative,"he user expresses disagreement with a positive statement on vaccines by noting that countries are racing for vaccines, yet in the user's country of Algeria a ""cure"" is offered that is based on superstition, and also notes that doctors who demand more means of protection have received Quran books instead.",7,140844390424508e4
1,1,9,11,positive,neutral,negative,neutral,negative,50,0,50,0,50,25,25,0,neutral,positive,neutral,negative,0,neutral,451,negative,"he user expresses a negative opinion towards the lack of protection and resources for healthcare workers and the use of ""chemma"" as a cure, which implies a disbelief in the effectiveness of the proposed solution.",8,140844390424508e4
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,442,positive,,0,1197489039995072500
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,442,neutral,"This tweet does not make any statement about vaccinations, so the sentiment expressed is neutral.",1,1197489039995072500
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,442,neutral,"e tweet does not express an opinion on vaccination, but instead is providing factual information about a business transaction.",3,1197489039995072500
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,442,neutral,,40,1197489039995072500
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,442,neutral,"e tweet is merely sharing information about a business deal involving a vaccine, it does not express any personal sentiment or opinion towards vaccinations.",41,1197489039995072500
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,442,neutral,e user is sharing a factual news update about a business deal regarding a smallpox vaccine. There is no sentiment towards vaccination expressed in the tweet.,45,1197489039995072500
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,442,neutral,is tweet is factual and does not express a sentiment about vaccinations.,4,1197489039995072500
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,442,neutral,is tweet does not express any sentiment regarding vaccination.,5,1197489039995072500
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,442,neutral,e text does not express a sentiment towards vaccination.,6,1197489039995072500
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,442,positive, The user expresses hope or anticipation towards a vaccine by mentioning the acquisition of the smallpox vaccine and the potential economic benefits of the acquisition.,7,1197489039995072500
